Date,City,State,Lat,Lng,Population,AQI,Category,Defining_Parameter,initial_business_closure
2019-12-29,Tallahassee,FL,30.438259999999996,-84.28073,189907.0,25,Good,Ozone,2020-03-17
2019-12-30,Tallahassee,FL,30.438259999999996,-84.28073,189907.0,31,Good,Ozone,2020-03-17
2019-12-31,Tallahassee,FL,30.438259999999996,-84.28073,189907.0,33,Good,Ozone,2020-03-17
2020-01-01,Tallahassee,FL,30.43826,-84.28073,189907.0,34,Good,PM2.5,2020-03-17
2020-01-02,Tallahassee,FL,30.43826,-84.28073,189907.0,46,Good,Ozone,2020-03-17
2020-01-03,Tallahassee,FL,30.43826,-84.28073,189907.0,49,Good,PM2.5,2020-03-17
2020-01-04,Tallahassee,FL,30.43826,-84.28073,189907.0,32,Good,Ozone,2020-03-17
2020-01-05,Tallahassee,FL,30.43826,-84.28073,189907.0,31,Good,Ozone,2020-03-17
2020-01-06,Tallahassee,FL,30.43826,-84.28073,189907.0,36,Good,Ozone,2020-03-17
2020-01-07,Tallahassee,FL,30.43826,-84.28073,189907.0,38,Good,Ozone,2020-03-17
2020-01-08,Tallahassee,FL,30.43826,-84.28073,189907.0,43,Good,PM2.5,2020-03-17
2020-01-09,Tallahassee,FL,30.43826,-84.28073,189907.0,41,Good,PM2.5,2020-03-17
2020-01-10,Tallahassee,FL,30.43826,-84.28073,189907.0,48,Good,PM2.5,2020-03-17
2020-01-11,Tallahassee,FL,30.43826,-84.28073,189907.0,51,Moderate,PM2.5,2020-03-17
2020-01-12,Tallahassee,FL,30.43826,-84.28073,189907.0,35,Good,PM2.5,2020-03-17
2020-01-13,Tallahassee,FL,30.43826,-84.28073,189907.0,26,Good,PM2.5,2020-03-17
2020-01-14,Tallahassee,FL,30.43826,-84.28073,189907.0,31,Good,PM2.5,2020-03-17
2020-01-15,Tallahassee,FL,30.43826,-84.28073,189907.0,19,Good,Ozone,2020-03-17
2020-01-16,Tallahassee,FL,30.43826,-84.28073,189907.0,27,Good,Ozone,2020-03-17
2020-01-17,Tallahassee,FL,30.43826,-84.28073,189907.0,39,Good,Ozone,2020-03-17
2020-01-18,Tallahassee,FL,30.43826,-84.28073,189907.0,36,Good,Ozone,2020-03-17
2020-01-19,Tallahassee,FL,30.43826,-84.28073,189907.0,31,Good,Ozone,2020-03-17
2020-01-20,Tallahassee,FL,30.43826,-84.28073,189907.0,46,Good,PM2.5,2020-03-17
2020-01-21,Tallahassee,FL,30.43826,-84.28073,189907.0,42,Good,PM2.5,2020-03-17
2020-01-22,Tallahassee,FL,30.43826,-84.28073,189907.0,51,Moderate,PM2.5,2020-03-17
2020-01-23,Tallahassee,FL,30.43826,-84.28073,189907.0,57,Moderate,PM2.5,2020-03-17
2020-01-25,Tallahassee,FL,30.43826,-84.28073,189907.0,36,Good,PM2.5,2020-03-17
2020-01-26,Tallahassee,FL,30.43826,-84.28073,189907.0,40,Good,PM2.5,2020-03-17
2020-01-27,Tallahassee,FL,30.43826,-84.28073,189907.0,29,Good,PM2.5,2020-03-17
2020-01-28,Tallahassee,FL,30.43826,-84.28073,189907.0,41,Good,PM2.5,2020-03-17
2020-01-29,Tallahassee,FL,30.43826,-84.28073,189907.0,54,Moderate,PM2.5,2020-03-17
2020-01-30,Tallahassee,FL,30.43826,-84.28073,189907.0,46,Good,PM2.5,2020-03-17
2020-01-31,Tallahassee,FL,30.43826,-84.28073,189907.0,32,Good,PM2.5,2020-03-17
2020-02-01,Tallahassee,FL,30.43826,-84.28073,189907.0,23,Good,PM2.5,2020-03-17
2020-02-02,Tallahassee,FL,30.43826,-84.28073,189907.0,35,Good,Ozone,2020-03-17
2020-02-03,Tallahassee,FL,30.43826,-84.28073,189907.0,43,Good,Ozone,2020-03-17
2020-02-04,Tallahassee,FL,30.43826,-84.28073,189907.0,40,Good,Ozone,2020-03-17
2020-02-05,Tallahassee,FL,30.43826,-84.28073,189907.0,36,Good,Ozone,2020-03-17
2020-02-06,Tallahassee,FL,30.43826,-84.28073,189907.0,38,Good,PM2.5,2020-03-17
2020-02-07,Tallahassee,FL,30.43826,-84.28073,189907.0,35,Good,Ozone,2020-03-17
2020-02-08,Tallahassee,FL,30.43826,-84.28073,189907.0,37,Good,Ozone,2020-03-17
2020-02-09,Tallahassee,FL,30.43826,-84.28073,189907.0,40,Good,PM2.5,2020-03-17
2020-02-10,Tallahassee,FL,30.43826,-84.28073,189907.0,37,Good,Ozone,2020-03-17
2020-02-11,Tallahassee,FL,30.43826,-84.28073,189907.0,40,Good,PM2.5,2020-03-17
2020-02-12,Tallahassee,FL,30.43826,-84.28073,189907.0,19,Good,Ozone,2020-03-17
2020-02-13,Tallahassee,FL,30.43826,-84.28073,189907.0,32,Good,PM2.5,2020-03-17
2020-02-14,Tallahassee,FL,30.43826,-84.28073,189907.0,31,Good,Ozone,2020-03-17
2020-02-15,Tallahassee,FL,30.43826,-84.28073,189907.0,41,Good,Ozone,2020-03-17
2020-02-16,Tallahassee,FL,30.43826,-84.28073,189907.0,31,Good,Ozone,2020-03-17
2020-02-17,Tallahassee,FL,30.43826,-84.28073,189907.0,25,Good,PM2.5,2020-03-17
2020-02-18,Tallahassee,FL,30.43826,-84.28073,189907.0,36,Good,PM2.5,2020-03-17
2020-02-19,Tallahassee,FL,30.43826,-84.28073,189907.0,30,Good,Ozone,2020-03-17
2020-02-20,Tallahassee,FL,30.43826,-84.28073,189907.0,27,Good,Ozone,2020-03-17
2020-02-21,Tallahassee,FL,30.43826,-84.28073,189907.0,34,Good,Ozone,2020-03-17
2020-02-22,Tallahassee,FL,30.43826,-84.28073,189907.0,55,Moderate,PM2.5,2020-03-17
2020-02-23,Tallahassee,FL,30.43826,-84.28073,189907.0,61,Moderate,PM2.5,2020-03-17
2020-02-24,Tallahassee,FL,30.43826,-84.28073,189907.0,40,Good,Ozone,2020-03-17
2020-02-25,Tallahassee,FL,30.43826,-84.28073,189907.0,32,Good,Ozone,2020-03-17
2020-02-26,Tallahassee,FL,30.43826,-84.28073,189907.0,34,Good,Ozone,2020-03-17
2020-02-27,Tallahassee,FL,30.43826,-84.28073,189907.0,42,Good,PM2.5,2020-03-17
2020-02-28,Tallahassee,FL,30.43826,-84.28073,189907.0,52,Moderate,PM2.5,2020-03-17
2020-02-29,Tallahassee,FL,30.43826,-84.28073,189907.0,54,Moderate,PM2.5,2020-03-17
2020-03-01,Tallahassee,FL,30.43826,-84.28073,189907.0,60,Moderate,PM2.5,2020-03-17
2020-03-02,Tallahassee,FL,30.43826,-84.28073,189907.0,51,Moderate,PM2.5,2020-03-17
2020-03-03,Tallahassee,FL,30.43826,-84.28073,189907.0,60,Moderate,PM2.5,2020-03-17
2020-03-04,Tallahassee,FL,30.43826,-84.28073,189907.0,47,Good,PM2.5,2020-03-17
2020-03-05,Tallahassee,FL,30.43826,-84.28073,189907.0,38,Good,PM2.5,2020-03-17
2020-03-06,Tallahassee,FL,30.43826,-84.28073,189907.0,41,Good,Ozone,2020-03-17
2020-03-07,Tallahassee,FL,30.43826,-84.28073,189907.0,43,Good,PM2.5,2020-03-17
2020-03-08,Tallahassee,FL,30.43826,-84.28073,189907.0,41,Good,Ozone,2020-03-17
2020-03-09,Tallahassee,FL,30.43826,-84.28073,189907.0,39,Good,Ozone,2020-03-17
2020-03-10,Tallahassee,FL,30.43826,-84.28073,189907.0,47,Good,PM2.5,2020-03-17
2020-03-11,Tallahassee,FL,30.43826,-84.28073,189907.0,43,Good,PM2.5,2020-03-17
2020-03-12,Tallahassee,FL,30.43826,-84.28073,189907.0,45,Good,PM2.5,2020-03-17
2020-03-13,Tallahassee,FL,30.43826,-84.28073,189907.0,48,Good,PM2.5,2020-03-17
2020-03-14,Tallahassee,FL,30.43826,-84.28073,189907.0,59,Moderate,PM2.5,2020-03-17
2020-03-15,Tallahassee,FL,30.43826,-84.28073,189907.0,64,Moderate,PM2.5,2020-03-17
2020-03-16,Tallahassee,FL,30.43826,-84.28073,189907.0,55,Moderate,PM2.5,2020-03-17
2020-03-17,Tallahassee,FL,30.43826,-84.28073,189907.0,46,Good,PM2.5,2020-03-17
2020-03-18,Tallahassee,FL,30.43826,-84.28073,189907.0,54,Moderate,PM2.5,2020-03-17
2020-03-20,Tallahassee,FL,30.43826,-84.28073,189907.0,45,Good,PM2.5,2020-03-17
2020-03-21,Tallahassee,FL,30.43826,-84.28073,189907.0,34,Good,PM2.5,2020-03-17
2020-03-22,Tallahassee,FL,30.43826,-84.28073,189907.0,48,Good,PM2.5,2020-03-17
2020-03-23,Tallahassee,FL,30.43826,-84.28073,189907.0,36,Good,PM2.5,2020-03-17
2020-03-24,Tallahassee,FL,30.43826,-84.28073,189907.0,30,Good,Ozone,2020-03-17
2020-03-25,Tallahassee,FL,30.43826,-84.28073,189907.0,53,Moderate,PM2.5,2020-03-17
2020-03-26,Tallahassee,FL,30.43826,-84.28073,189907.0,58,Moderate,PM2.5,2020-03-17
2020-03-27,Tallahassee,FL,30.43826,-84.28073,189907.0,48,Good,PM2.5,2020-03-17
2020-03-28,Tallahassee,FL,30.43826,-84.28073,189907.0,48,Good,PM2.5,2020-03-17
2020-03-29,Tallahassee,FL,30.43826,-84.28073,189907.0,60,Moderate,PM2.5,2020-03-17
2020-03-30,Tallahassee,FL,30.43826,-84.28073,189907.0,60,Moderate,PM2.5,2020-03-17
2020-03-31,Tallahassee,FL,30.43826,-84.28073,189907.0,38,Good,PM2.5,2020-03-17
2020-04-01,Tallahassee,FL,30.43826,-84.28073,189907.0,46,Good,PM2.5,2020-03-17
2020-04-04,Tallahassee,FL,30.43826,-84.28073,189907.0,76,Moderate,PM2.5,2020-03-17
2020-04-05,Tallahassee,FL,30.43826,-84.28073,189907.0,60,Moderate,PM2.5,2020-03-17
2020-04-06,Tallahassee,FL,30.43826,-84.28073,189907.0,49,Good,PM2.5,2020-03-17
2020-04-07,Tallahassee,FL,30.43826,-84.28073,189907.0,43,Good,PM2.5,2020-03-17
2020-04-08,Tallahassee,FL,30.43826,-84.28073,189907.0,49,Good,PM2.5,2020-03-17
2020-04-09,Tallahassee,FL,30.43826,-84.28073,189907.0,59,Moderate,PM2.5,2020-03-17
2020-04-10,Tallahassee,FL,30.43826,-84.28073,189907.0,44,Good,Ozone,2020-03-17
2020-04-11,Tallahassee,FL,30.43826,-84.28073,189907.0,59,Moderate,PM2.5,2020-03-17
2020-04-12,Tallahassee,FL,30.43826,-84.28073,189907.0,69,Moderate,PM2.5,2020-03-17
2020-04-13,Tallahassee,FL,30.43826,-84.28073,189907.0,66,Moderate,PM2.5,2020-03-17
2020-04-14,Tallahassee,FL,30.43826,-84.28073,189907.0,56,Moderate,PM2.5,2020-03-17
2020-04-15,Tallahassee,FL,30.43826,-84.28073,189907.0,43,Good,PM2.5,2020-03-17
2020-04-16,Tallahassee,FL,30.43826,-84.28073,189907.0,57,Moderate,PM2.5,2020-03-17
2020-04-17,Tallahassee,FL,30.43826,-84.28073,189907.0,42,Good,Ozone,2020-03-17
2020-04-18,Tallahassee,FL,30.43826,-84.28073,189907.0,40,Good,PM2.5,2020-03-17
2020-04-19,Tallahassee,FL,30.43826,-84.28073,189907.0,43,Good,PM2.5,2020-03-17
2020-04-20,Tallahassee,FL,30.43826,-84.28073,189907.0,38,Good,Ozone,2020-03-17
2020-04-21,Tallahassee,FL,30.43826,-84.28073,189907.0,50,Good,Ozone,2020-03-17
2020-04-22,Tallahassee,FL,30.43826,-84.28073,189907.0,52,Moderate,PM2.5,2020-03-17
2020-04-23,Tallahassee,FL,30.43826,-84.28073,189907.0,47,Good,Ozone,2020-03-17
2020-04-24,Tallahassee,FL,30.43826,-84.28073,189907.0,44,Good,Ozone,2020-03-17
2020-04-25,Tallahassee,FL,30.43826,-84.28073,189907.0,47,Good,PM2.5,2020-03-17
2020-04-26,Tallahassee,FL,30.43826,-84.28073,189907.0,42,Good,Ozone,2020-03-17
2020-04-27,Tallahassee,FL,30.43826,-84.28073,189907.0,64,Moderate,Ozone,2020-03-17
2020-04-28,Tallahassee,FL,30.43826,-84.28073,189907.0,52,Moderate,PM2.5,2020-03-17
2020-04-29,Tallahassee,FL,30.43826,-84.28073,189907.0,44,Good,Ozone,2020-03-17
2020-04-30,Tallahassee,FL,30.43826,-84.28073,189907.0,44,Good,Ozone,2020-03-17
2020-05-01,Tallahassee,FL,30.43826,-84.28073,189907.0,50,Good,Ozone,2020-03-17
2020-05-02,Tallahassee,FL,30.43826,-84.28073,189907.0,77,Moderate,Ozone,2020-03-17
2020-05-03,Tallahassee,FL,30.43826,-84.28073,189907.0,50,Good,Ozone,2020-03-17
2020-05-04,Tallahassee,FL,30.43826,-84.28073,189907.0,49,Good,Ozone,2020-03-17
2020-05-05,Tallahassee,FL,30.43826,-84.28073,189907.0,34,Good,PM2.5,2020-03-17
2020-05-06,Tallahassee,FL,30.43826,-84.28073,189907.0,47,Good,Ozone,2020-03-17
2020-05-07,Tallahassee,FL,30.43826,-84.28073,189907.0,54,Moderate,PM2.5,2020-03-17
2020-05-08,Tallahassee,FL,30.43826,-84.28073,189907.0,52,Moderate,PM2.5,2020-03-17
2020-05-09,Tallahassee,FL,30.43826,-84.28073,189907.0,45,Good,Ozone,2020-03-17
2020-05-10,Tallahassee,FL,30.43826,-84.28073,189907.0,43,Good,Ozone,2020-03-17
2020-05-11,Tallahassee,FL,30.43826,-84.28073,189907.0,51,Moderate,Ozone,2020-03-17
2020-05-12,Tallahassee,FL,30.43826,-84.28073,189907.0,48,Good,Ozone,2020-03-17
2020-05-13,Tallahassee,FL,30.43826,-84.28073,189907.0,44,Good,Ozone,2020-03-17
2020-05-14,Tallahassee,FL,30.43826,-84.28073,189907.0,43,Good,Ozone,2020-03-17
2020-05-15,Tallahassee,FL,30.43826,-84.28073,189907.0,39,Good,Ozone,2020-03-17
2020-05-16,Tallahassee,FL,30.43826,-84.28073,189907.0,34,Good,PM2.5,2020-03-17
2020-05-17,Tallahassee,FL,30.43826,-84.28073,189907.0,32,Good,PM2.5,2020-03-17
2020-05-18,Tallahassee,FL,30.43826,-84.28073,189907.0,45,Good,Ozone,2020-03-17
2020-05-19,Tallahassee,FL,30.43826,-84.28073,189907.0,47,Good,Ozone,2020-03-17
2020-05-20,Tallahassee,FL,30.43826,-84.28073,189907.0,48,Good,Ozone,2020-03-17
2020-05-21,Tallahassee,FL,30.43826,-84.28073,189907.0,35,Good,Ozone,2020-03-17
2020-05-22,Tallahassee,FL,30.43826,-84.28073,189907.0,49,Good,PM2.5,2020-03-17
2020-05-23,Tallahassee,FL,30.43826,-84.28073,189907.0,37,Good,PM2.5,2020-03-17
2020-05-24,Tallahassee,FL,30.43826,-84.28073,189907.0,35,Good,PM2.5,2020-03-17
2020-05-25,Tallahassee,FL,30.43826,-84.28073,189907.0,27,Good,PM2.5,2020-03-17
2020-05-26,Tallahassee,FL,30.43826,-84.28073,189907.0,27,Good,PM2.5,2020-03-17
2020-05-27,Tallahassee,FL,30.43826,-84.28073,189907.0,26,Good,PM2.5,2020-03-17
2020-05-28,Tallahassee,FL,30.43826,-84.28073,189907.0,27,Good,PM2.5,2020-03-17
2020-05-29,Tallahassee,FL,30.43826,-84.28073,189907.0,38,Good,PM2.5,2020-03-17
2019-01-01,Little Rock,AR,34.74648,-92.28959,197992.0,34,Good,PM2.5,2020-03-19
2019-01-02,Little Rock,AR,34.74648,-92.28959,197992.0,28,Good,PM2.5,2020-03-19
2019-01-03,Little Rock,AR,34.74648,-92.28959,197992.0,45,Good,PM2.5,2020-03-19
2019-01-04,Little Rock,AR,34.74648,-92.28959,197992.0,19,Good,Ozone,2020-03-19
2019-01-05,Little Rock,AR,34.74648,-92.28959,197992.0,36,Good,PM2.5,2020-03-19
2019-01-06,Little Rock,AR,34.74648,-92.28959,197992.0,41,Good,Ozone,2020-03-19
2019-01-07,Little Rock,AR,34.74648,-92.28959,197992.0,33,Good,Ozone,2020-03-19
2019-01-08,Little Rock,AR,34.74648,-92.28959,197992.0,36,Good,Ozone,2020-03-19
2019-01-09,Little Rock,AR,34.74648,-92.28959,197992.0,34,Good,Ozone,2020-03-19
2019-01-10,Little Rock,AR,34.74648,-92.28959,197992.0,33,Good,PM2.5,2020-03-19
2019-01-11,Little Rock,AR,34.74648,-92.28959,197992.0,36,Good,PM2.5,2020-03-19
2019-01-12,Little Rock,AR,34.74648,-92.28959,197992.0,38,Good,PM2.5,2020-03-19
2019-01-13,Little Rock,AR,34.74648,-92.28959,197992.0,36,Good,PM2.5,2020-03-19
2019-01-14,Little Rock,AR,34.74648,-92.28959,197992.0,49,Good,PM2.5,2020-03-19
2019-01-15,Little Rock,AR,34.74648,-92.28959,197992.0,49,Good,PM2.5,2020-03-19
2019-01-16,Little Rock,AR,34.74648,-92.28959,197992.0,61,Moderate,PM2.5,2020-03-19
2019-01-17,Little Rock,AR,34.74648,-92.28959,197992.0,35,Good,PM2.5,2020-03-19
2019-01-18,Little Rock,AR,34.74648,-92.28959,197992.0,40,Good,PM2.5,2020-03-19
2019-01-19,Little Rock,AR,34.74648,-92.28959,197992.0,31,Good,Ozone,2020-03-19
2019-01-20,Little Rock,AR,34.74648,-92.28959,197992.0,36,Good,Ozone,2020-03-19
2019-01-21,Little Rock,AR,34.74648,-92.28959,197992.0,33,Good,Ozone,2020-03-19
2019-01-22,Little Rock,AR,34.74648,-92.28959,197992.0,30,Good,PM2.5,2020-03-19
2019-01-23,Little Rock,AR,34.74648,-92.28959,197992.0,34,Good,PM2.5,2020-03-19
2019-01-24,Little Rock,AR,34.74648,-92.28959,197992.0,36,Good,PM2.5,2020-03-19
2019-01-25,Little Rock,AR,34.74648,-92.28959,197992.0,43,Good,PM2.5,2020-03-19
2019-01-26,Little Rock,AR,34.74648,-92.28959,197992.0,55,Moderate,PM2.5,2020-03-19
2019-01-27,Little Rock,AR,34.74648,-92.28959,197992.0,53,Moderate,PM2.5,2020-03-19
2019-01-28,Little Rock,AR,34.74648,-92.28959,197992.0,32,Good,Ozone,2020-03-19
2019-01-29,Little Rock,AR,34.74648,-92.28959,197992.0,34,Good,Ozone,2020-03-19
2019-01-30,Little Rock,AR,34.74648,-92.28959,197992.0,35,Good,Ozone,2020-03-19
2019-01-31,Little Rock,AR,34.74648,-92.28959,197992.0,40,Good,PM2.5,2020-03-19
2019-02-01,Little Rock,AR,34.74648,-92.28959,197992.0,53,Moderate,PM2.5,2020-03-19
2019-02-02,Little Rock,AR,34.74648,-92.28959,197992.0,53,Moderate,PM2.5,2020-03-19
2019-02-03,Little Rock,AR,34.74648,-92.28959,197992.0,53,Moderate,PM2.5,2020-03-19
2019-02-04,Little Rock,AR,34.74648,-92.28959,197992.0,56,Moderate,PM2.5,2020-03-19
2019-02-05,Little Rock,AR,34.74648,-92.28959,197992.0,56,Moderate,PM2.5,2020-03-19
2019-02-06,Little Rock,AR,34.74648,-92.28959,197992.0,51,Moderate,PM2.5,2020-03-19
2019-02-07,Little Rock,AR,34.74648,-92.28959,197992.0,31,Good,PM2.5,2020-03-19
2019-02-08,Little Rock,AR,34.74648,-92.28959,197992.0,35,Good,Ozone,2020-03-19
2019-02-09,Little Rock,AR,34.74648,-92.28959,197992.0,30,Good,Ozone,2020-03-19
2019-02-10,Little Rock,AR,34.74648,-92.28959,197992.0,31,Good,PM2.5,2020-03-19
2019-02-11,Little Rock,AR,34.74648,-92.28959,197992.0,28,Good,PM2.5,2020-03-19
2019-02-12,Little Rock,AR,34.74648,-92.28959,197992.0,31,Good,Ozone,2020-03-19
2019-02-13,Little Rock,AR,34.74648,-92.28959,197992.0,36,Good,Ozone,2020-03-19
2019-02-14,Little Rock,AR,34.74648,-92.28959,197992.0,39,Good,Ozone,2020-03-19
2019-02-15,Little Rock,AR,34.74648,-92.28959,197992.0,51,Moderate,PM2.5,2020-03-19
2019-02-16,Little Rock,AR,34.74648,-92.28959,197992.0,44,Good,PM2.5,2020-03-19
2019-02-17,Little Rock,AR,34.74648,-92.28959,197992.0,30,Good,Ozone,2020-03-19
2019-02-18,Little Rock,AR,34.74648,-92.28959,197992.0,38,Good,PM2.5,2020-03-19
2019-02-19,Little Rock,AR,34.74648,-92.28959,197992.0,38,Good,PM2.5,2020-03-19
2019-02-20,Little Rock,AR,34.74648,-92.28959,197992.0,30,Good,Ozone,2020-03-19
2019-02-21,Little Rock,AR,34.74648,-92.28959,197992.0,38,Good,PM2.5,2020-03-19
2019-02-22,Little Rock,AR,34.74648,-92.28959,197992.0,35,Good,PM2.5,2020-03-19
2019-02-23,Little Rock,AR,34.74648,-92.28959,197992.0,41,Good,Ozone,2020-03-19
2019-02-24,Little Rock,AR,34.74648,-92.28959,197992.0,41,Good,Ozone,2020-03-19
2019-02-25,Little Rock,AR,34.74648,-92.28959,197992.0,41,Good,Ozone,2020-03-19
2019-02-26,Little Rock,AR,34.74648,-92.28959,197992.0,43,Good,PM2.5,2020-03-19
2019-02-27,Little Rock,AR,34.74648,-92.28959,197992.0,54,Moderate,PM2.5,2020-03-19
2019-02-28,Little Rock,AR,34.74648,-92.28959,197992.0,69,Moderate,PM2.5,2020-03-19
2019-03-01,Little Rock,AR,34.74648,-92.28959,197992.0,54,Moderate,PM2.5,2020-03-19
2019-03-02,Little Rock,AR,34.74648,-92.28959,197992.0,52,Moderate,PM2.5,2020-03-19
2019-03-03,Little Rock,AR,34.74648,-92.28959,197992.0,47,Good,PM2.5,2020-03-19
2019-03-04,Little Rock,AR,34.74648,-92.28959,197992.0,38,Good,Ozone,2020-03-19
2019-03-05,Little Rock,AR,34.74648,-92.28959,197992.0,43,Good,Ozone,2020-03-19
2019-03-06,Little Rock,AR,34.74648,-92.28959,197992.0,43,Good,Ozone,2020-03-19
2019-03-07,Little Rock,AR,34.74648,-92.28959,197992.0,35,Good,PM2.5,2020-03-19
2019-03-08,Little Rock,AR,34.74648,-92.28959,197992.0,58,Moderate,PM2.5,2020-03-19
2019-03-09,Little Rock,AR,34.74648,-92.28959,197992.0,41,Good,Ozone,2020-03-19
2019-03-10,Little Rock,AR,34.74648,-92.28959,197992.0,39,Good,Ozone,2020-03-19
2019-03-11,Little Rock,AR,34.74648,-92.28959,197992.0,42,Good,Ozone,2020-03-19
2019-03-12,Little Rock,AR,34.74648,-92.28959,197992.0,33,Good,Ozone,2020-03-19
2019-03-13,Little Rock,AR,34.74648,-92.28959,197992.0,37,Good,Ozone,2020-03-19
2019-03-14,Little Rock,AR,34.74648,-92.28959,197992.0,44,Good,Ozone,2020-03-19
2019-03-15,Little Rock,AR,34.74648,-92.28959,197992.0,42,Good,Ozone,2020-03-19
2019-03-16,Little Rock,AR,34.74648,-92.28959,197992.0,46,Good,Ozone,2020-03-19
2019-03-17,Little Rock,AR,34.74648,-92.28959,197992.0,53,Moderate,PM2.5,2020-03-19
2019-03-18,Little Rock,AR,34.74648,-92.28959,197992.0,45,Good,Ozone,2020-03-19
2019-03-19,Little Rock,AR,34.74648,-92.28959,197992.0,51,Moderate,Ozone,2020-03-19
2019-03-20,Little Rock,AR,34.74648,-92.28959,197992.0,49,Good,PM2.5,2020-03-19
2019-03-21,Little Rock,AR,34.74648,-92.28959,197992.0,44,Good,Ozone,2020-03-19
2019-03-22,Little Rock,AR,34.74648,-92.28959,197992.0,74,Moderate,Ozone,2020-03-19
2019-03-23,Little Rock,AR,34.74648,-92.28959,197992.0,59,Moderate,PM2.5,2020-03-19
2019-03-24,Little Rock,AR,34.74648,-92.28959,197992.0,49,Good,PM2.5,2020-03-19
2019-03-25,Little Rock,AR,34.74648,-92.28959,197992.0,37,Good,Ozone,2020-03-19
2019-03-26,Little Rock,AR,34.74648,-92.28959,197992.0,45,Good,Ozone,2020-03-19
2019-03-27,Little Rock,AR,34.74648,-92.28959,197992.0,51,Moderate,Ozone,2020-03-19
2019-03-28,Little Rock,AR,34.74648,-92.28959,197992.0,61,Moderate,Ozone,2020-03-19
2019-03-29,Little Rock,AR,34.74648,-92.28959,197992.0,41,Good,PM2.5,2020-03-19
2019-03-30,Little Rock,AR,34.74648,-92.28959,197992.0,36,Good,Ozone,2020-03-19
2019-03-31,Little Rock,AR,34.74648,-92.28959,197992.0,44,Good,Ozone,2020-03-19
2019-04-01,Little Rock,AR,34.74648,-92.28959,197992.0,44,Good,Ozone,2020-03-19
2019-04-02,Little Rock,AR,34.74648,-92.28959,197992.0,47,Good,Ozone,2020-03-19
2019-04-03,Little Rock,AR,34.74648,-92.28959,197992.0,50,Good,Ozone,2020-03-19
2019-04-04,Little Rock,AR,34.74648,-92.28959,197992.0,42,Good,Ozone,2020-03-19
2019-04-05,Little Rock,AR,34.74648,-92.28959,197992.0,44,Good,Ozone,2020-03-19
2019-04-06,Little Rock,AR,34.74648,-92.28959,197992.0,33,Good,PM2.5,2020-03-19
2019-04-07,Little Rock,AR,34.74648,-92.28959,197992.0,32,Good,PM2.5,2020-03-19
2019-04-08,Little Rock,AR,34.74648,-92.28959,197992.0,42,Good,Ozone,2020-03-19
2019-04-09,Little Rock,AR,34.74648,-92.28959,197992.0,50,Good,Ozone,2020-03-19
2019-04-10,Little Rock,AR,34.74648,-92.28959,197992.0,45,Good,Ozone,2020-03-19
2019-04-11,Little Rock,AR,34.74648,-92.28959,197992.0,44,Good,Ozone,2020-03-19
2019-04-12,Little Rock,AR,34.74648,-92.28959,197992.0,44,Good,Ozone,2020-03-19
2019-04-13,Little Rock,AR,34.74648,-92.28959,197992.0,31,Good,Ozone,2020-03-19
2019-04-14,Little Rock,AR,34.74648,-92.28959,197992.0,42,Good,Ozone,2020-03-19
2019-04-15,Little Rock,AR,34.74648,-92.28959,197992.0,44,Good,Ozone,2020-03-19
2019-04-16,Little Rock,AR,34.74648,-92.28959,197992.0,48,Good,Ozone,2020-03-19
2019-04-17,Little Rock,AR,34.74648,-92.28959,197992.0,39,Good,PM2.5,2020-03-19
2019-04-18,Little Rock,AR,34.74648,-92.28959,197992.0,38,Good,Ozone,2020-03-19
2019-04-19,Little Rock,AR,34.74648,-92.28959,197992.0,42,Good,Ozone,2020-03-19
2019-04-20,Little Rock,AR,34.74648,-92.28959,197992.0,46,Good,Ozone,2020-03-19
2019-04-21,Little Rock,AR,34.74648,-92.28959,197992.0,47,Good,Ozone,2020-03-19
2019-04-22,Little Rock,AR,34.74648,-92.28959,197992.0,47,Good,Ozone,2020-03-19
2019-04-23,Little Rock,AR,34.74648,-92.28959,197992.0,45,Good,PM2.5,2020-03-19
2019-04-24,Little Rock,AR,34.74648,-92.28959,197992.0,40,Good,PM2.5,2020-03-19
2019-04-25,Little Rock,AR,34.74648,-92.28959,197992.0,33,Good,Ozone,2020-03-19
2019-04-26,Little Rock,AR,34.74648,-92.28959,197992.0,50,Good,Ozone,2020-03-19
2019-04-27,Little Rock,AR,34.74648,-92.28959,197992.0,52,Moderate,PM2.5,2020-03-19
2019-04-28,Little Rock,AR,34.74648,-92.28959,197992.0,40,Good,Ozone,2020-03-19
2019-04-29,Little Rock,AR,34.74648,-92.28959,197992.0,46,Good,PM2.5,2020-03-19
2019-04-30,Little Rock,AR,34.74648,-92.28959,197992.0,49,Good,PM2.5,2020-03-19
2019-05-01,Little Rock,AR,34.74648,-92.28959,197992.0,41,Good,Ozone,2020-03-19
2019-05-02,Little Rock,AR,34.74648,-92.28959,197992.0,27,Good,Ozone,2020-03-19
2019-05-03,Little Rock,AR,34.74648,-92.28959,197992.0,33,Good,Ozone,2020-03-19
2019-05-04,Little Rock,AR,34.74648,-92.28959,197992.0,28,Good,Ozone,2020-03-19
2019-05-05,Little Rock,AR,34.74648,-92.28959,197992.0,43,Good,Ozone,2020-03-19
2019-05-06,Little Rock,AR,34.74648,-92.28959,197992.0,42,Good,PM2.5,2020-03-19
2019-05-07,Little Rock,AR,34.74648,-92.28959,197992.0,51,Moderate,Ozone,2020-03-19
